Country Name	Country Code	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Pakistan	PAK																																				53.5389595	54.69429016	57.04288864	57.04912186	57.88959122	62.27782059	61.2333107	66.34237671	66.70040894	66.73026276		64.56922913		
Panama	PAN	64.58601379	68.5358963	73.31201172	79.31942749	81.40045929	84.33595276	100.1310272	94.90576935	93.11123657	91.41684723	87.86308289	84.73861694	84.24266052	84.7494278	79.50798035	81.65409088	81.45931244	81.69023895	79.88703156	81.25067139										89.52819061	91.49069214	92.32628632	93.0240097		93.50550079	92.64074707	90.21469116	94.77189636	97.58586121	97.20661926	93.78079224	98.21565247	100.2077713	98.82575989	95.27883148				
Peru	PER	62.61088181							74.13176727	73.34932709	73.69496155	74.5740509	73.29705811												85.27471924		88.55213928			95.8839798	101.2087097	99.67832947	95.47569275	95.89299774	101.7151031	102.037178	102.7442093	104.0091019	106.5840607	105.9799423	103.1933975	104.8286667	100.7975998	94.41568756	95.81217194	96.65422821	99.9104538	103.0609436	95.25411224	94.15155792
Philippines	PHL												87.98959351		92.86260223	93.60157013	92.17088318	90.03865051	87.92088318	86.27613068	87.64585114									87.84690094	89.21005249		105.3899689	98.21782684	98.59631348	97.00144196	97.29945374	94.80789948	93.77375031	94.86820221	94.58733368					102.6149597	104.1152878	106.1453705		
Palau	PLW																																												112.5	94.69026947				
Papua New Guinea	PNG																		40.15932846	41.91400909	42.02194977	39.84928131	38.39825058	38.34027863		43.52162933	44.03327179	44.5694313	43.97555923	44.29656982		48.1029892	48.70687103	49.25595856	51.57981873											68.50758362		73.4768219		
Poland	POL																																								92.95487976	93.41890717	93.31036377	94.24147797	95.92977905	96.04044342	99.19152832	101.1011963		
Pre-demographic dividend	PRE			35.15016174	35.83584976	36.47827911	37.54637146	38.41807938	40.09003067	41.79167175	43.86766052	44.88611984	46.10514069	47.01313019	47.80052948	50.48447037	48.31792068	48.24134064	47.44609833	46.86470032	45.64393997	46.49193954	47.30355072	46.70264053	47.73107147	46.93072891	47.12968826	47.72415924	47.59410095	47.36257935	48.2003212	48.28981018	49.68980026	50.72640991	51.59091187	52.68241882	54.28916168	56.73104095	56.96456909	58.36291122	61.61994934	61.47314835	62.18878174	63.3263092	64.14579773	64.79807281	65.23194122	65.31384277	65.38860321	
Puerto Rico	PRI																																														79.29295349			
"Korea, Dem. People’s Rep."	PRK																																								96.73220825									
Portugal	PRT			57.85746002	61.02933121	67.99423981	72.55876923	67.87432861																																										
Paraguay	PRY	42.16933823		44.71364975	46.41201019	47.73181915	48.50381851	49.69157028	50.9283905	51.69437027		53.77819824	56.94760895	58.72085953	61.47346878	63.39369965	65.17871857	64.10610962	64.39470673	63.84486008	64.09539795	65.2973938	69.74745178	73.75739288	77.91903687	77.59635162	79.6360321	83.37135315		94.00302887	91.01570129	92.92935944	93.40361786	94.54190063	97.00376129	96.04720306	96.51558685	94.82463074	95.62821198	95.247612	95.26068878	93.1100769	90.24645996	89.57016754						
West Bank and Gaza	PSE																										87.04177094	86.45588684	86.0212326		94.14457703	94.37033081	96.43737793	93.55721283	97.51145172	90.82169342	92.79855347		86.16629791	86.94705963	89.16390228	92.22918701	91.90393066	89.48258972	93.97203064	95.46067047	95.17891693	93.38124084	96.41719055	
Pacific island small states	PSS										89.51313782	89.17781067	91.72490692	87.75215149	86.958992	84.23516083	83.53433228	84.65432739	85.48915863	86.73905182	88.21990967	89.22460938	91.08896637	91.85565948	91.8405838	91.37291718	92.45542145	92.75926208	94.01551056	95.37503052	92.27414703	90.39064026	95.17214203	97.51888275	98.07731628	98.90725708	99.84277344	99.84671021	99.02561951	97.73470306	97.63443756	97.97537231	98.36425781	98.31060028	98.20812225	98.8223877	99.73944855	97.96674347	98.13703918	
Post-demographic dividend	PST	95.87290955	95.88163757	95.17671204	95.57588196			96.59364319	97.61515808	97.45986176	96.54386902	98.02494049	97.87606812	96.63049316	96.39924622	97.46257782	97.38838959	97.30962372	97.04080963	96.74819183	96.2724762	97.16850281	97.1599884	97.25219727	97.8792572	97.6162796	97.30867004	97.37776184	97.23271179	97.8201828	97.96131134	97.96166992	98.8705368	98.49732208	98.71972656	98.38793945	97.83003235	97.25148773	97.97926331	97.74191284	97.82730103	98.31848907	98.48600006	98.40146637	97.93595886	97.48729706	98.18845367	97.56018066	97.59618378	
French Polynesia	PYF														62.98537827																																			
Qatar	QAT		50.1050415	61.59069061	67.42080688	66.52506256	73.02474213	73.80596924	72.51217651	90.0458374	91.32589722	89.74208832	84.37673187	89.09275818		85.82569122	87.52754974	86.70256805	74.76460266	78.8235321	77.54904938	75.23980713	73.02027893	68.77593231	65.95796967	65.21531677	63.41915894	54.14453888		93.42408752	95.11972809				94.2408371		93.97088623	94.09140015	100.5613937	102.3754196	104.9700089		101.9076538		99.73921204	96.17698669	93.68974304	94.21643829	94.64507294	
Romania	ROU																					90.26441193			79.3481369						94.96572876	96.17221832	94.54720306	90.34568787	94.47714996	98.86840057	102.4203262	98.81321716		91.15258789	93.10054779	94.56179047	96.94567108	93.87207031			92.94991302	92.14678192		
Russian Federation	RUS																									94.31421661	92.10076141																			100.8844376	101.8640518	98.45346832		
Rwanda	RWA		15.91779041	17.1704998	19.99250031	20.76963043	23.30673981		26.08703041			34.93777847	45.5198288	44.45130157	43.64883041	44.45367813	46.02574921	42.54375839	42.58222961	42.85364914	42.96110916	42.08160019	43.10548019	45.22882843							28.44144058	21.5112896	23.46486092	30.13810921	40.87189102	40.74285889				54.16133881	72.95951843	75.42942047		74.49191284	73.49436951	66.87397766	67.26589966	73.48454285	85.52493286	
South Asia	SAS	30.27268028	30.43334961	31.00061989	31.35436058	31.71276093	32.81084824	33.47050095	34.1705513	35.66944122	36.96094894	38.33171844	39.77128983	41.17145157	42.64537811	44.15993118	45.64315033	47.21316147	48.77296829	50.19527817	51.52793121	52.7940712	54.06018829	55.33467102	56.58253098	57.86526871	59.15525055	59.11061096	59.0760994	59.04568863	59.07051849	61.59672928	63.30516815	66.21717834	72.51023865	75.25563812	78.12715912	80.75380707	83.51602173	85.94837952	87.90808868	87.73246002	87.33235168	90.89865112	93.77658844	95.32440186	95.9673233	95.26454163	95.87313843	
Saudi Arabia	SAU										31.24604988																										85.32524872		91.13292694	93.62467957			100.1845322	106.4506912	107.976387	117.2971802	118.2246628	107.8840866		
Sudan	SDN																																									54.92287827		53.68511963	55.67176056	55.4237709	56.62220001	58.21287155	60.90454865	
Senegal	SEN		18.67534065	19.01494026						23.57086945	24.59215927	23.05537033	23.80565071	23.69976997	25.02617073	26.12075043	25.18453026	27.59440041		31.65270996	32.16442871	32.9270401		31.16044998		30.17835999		31.68950081	32.43621063	35.15771103		32.63882828	36.99938965	40.50231934	41.2467804	42.94329071	47.66402054	46.53401184	48.36738968	56.31483841	57.88478851	57.92667007	61.73220062	62.04278183	62.92396927	64.24980927	62.54286957	63.49427032	65.78160095	
Singapore	SGP																																															99.18698883		
Solomon Islands	SLB						29.31034088					52.36811829	51.62221146	45.5455513	44.3925209			45.34402084																									86.46511841	85.95053864	86.11316681	87.52182007	88.25035858	88.84095764	89.48874664	
Sierra Leone	SLE									16.27072906																													63.76031876				63.94702148	60.78453827	59.7134819		57.69934845	65.39214325	67.2230072	
El Salvador	SLV		37.67977142	42.02653885	47.42168045	49.38288116		48.80337906	50.21575165				46.77769089	49.50325012	51.05707932	49.73600006			63.02304077	66.88477325	64.70018768		67.38613892	69.0896225	71.71877289		73.96510315	77.86559296		81.74152374		89.30413055	89.83515167	88.79470062	88.23803711		89.97834015	89.56626129	95.03095245	96.25614166	99.02030182	99.68753052	103.7429962	103.9458618	102.5178986	100.969368	95.71307373	92.74600983	90.78668213	
San Marino	SMR																																								92.99362946	107.2847672	95.42484283	92.85713959						
Somalia	SOM																																																	
Serbia	SRB																																						100.6899796	104.7994537	95.88169098	96.60488129	104.2455292	98.24082184	99.29550934	102.2636566	101.0756073	98.29650116	99.09481812	
Sub-Saharan Africa (excluding high income)	SSA			39.02563095	39.57503891	40.12089157	40.9433403	41.64484024	42.81705856	44.13209152	45.79291916	46.53115845	47.70167923	48.47129822	49.22280884	51.33324051	49.47058868	49.53229141	49.07540894	48.35503006	47.38211823	48.05305862	48.63439941	48.25965118	49.07014847	48.33385086	48.39569855	48.90322876	48.86397171	48.72434998	49.10425949	49.21125031	50.56679153	51.62052917	52.72528839	53.5825119	55.73612976	58.27032089	58.49673843	60.0931282	63.38035965	63.87084961	63.88972855	65.27986908	65.75361633	66.20343781	66.64308929	66.71115112	66.85633087	
South Sudan	SSD																																										18.09667015							
Sub-Saharan Africa	SSF			39.03853989	39.58784866	40.13354111	40.95571899	41.65682983	42.82836914	44.14374924	45.80319977	46.54024887	47.70920181	48.47826004	49.23067856	51.34006882	49.47739029	49.54021835	49.08287811	48.36040878	47.38788986	48.05950165	48.64126968	48.26511002	49.07553864	48.33858871	48.40052032	48.90816879	48.86917877	48.72964096	49.10932922	49.21603012	50.57175064	51.62533951	52.72990036	53.58660126	55.74066162	58.27434921	58.50046158	60.09656906	63.38304138	63.87350845	63.89262009	65.28215027	65.75579834	66.20588684	66.64572144	66.71389008	66.85907745	
Small states	SST					73.84587097	73.91208649	73.01425171	72.89083099	73.79083252	74.85897064	73.58895874	75.70961761	75.55500793	74.67343903	73.66326141	74.1798172	76.46807098	75.54251099	76.05967712	75.04029083	77.07685089	76.77410889	76.4989624	75.587677	75.65306091	75.20477295	76.11721039	77.11383057	79.61820221	80.30760193	80.27281952	80.34390259	81.49520874	81.70258331	81.88448334	81.78817749	83.33625031	82.8299408	83.25898743	83.38025665	83.50935364	83.88571167	84.7677536	85.21829987	83.79560852	84.43766785	84.17006683	83.61782837	
Sao Tome and Principe	STP								54.60992813							109.8602524				63.4818306											50.48104095			58.55263138	56.75115967	71.55579376	75.72866821		72.52139282	74.95108032	82.96859741	84.54797363	108.9977722		98.2142868	90.36917877		81.56189728	89.44799042	
Suriname	SUR							73.69441986	86.73542023	78.21279907	82.63876343						96.16796875		91.84539032	89.02628326	98.24887085																79.4188385	88.12512207	74.8850174	89.88561249	90.92925262	93.38876343	93.97836304	95.27818298	96.46694183	101.3308411	100.8995819	100.8827209	94.73683929	
Slovak Republic	SVK																							96.38793945	96.41580963	98.47003937	98.4966507	96.61316681	96.29746246	98.17832184	97.04216003	95.55487061	100.2088928	97.46649933	97.90714264	97.18218994	92.60823059	92.42932892	95.21143341	97.57408905	99.67372131	99.62818146	95.70146942	93.56375122	94.20732117	96.60037994	95.61704254	92.21993256		
Slovenia	SVN																												95.37702942	99.88729858	99.51822662	94.82669067	97.28926849	95.91413879	101.1229324	113.5499115				95.76696014	95.39495087	95.81482697	95.48264313	101.2672729	98.81500244	99.47994995	97.51724243	98.51130676		
Sweden	SWE		96.27651215	95.60968781	92.44463348	92.41313934	93.85878754	97.2898407	105.1825409	104.686142	104.7276077	103.0196762	96.72589874	91.79405212	94.12969971	97.86726379			100.528801	98.17698669	96.11768341	95.97264862	96.44181061	100.8253708	107.1555099	105.2565002					100.4684372	100.2177811	102.0136337	102.4690323	106.5784607	103.0847626	99.8227005	95.56828308	95.35112	93.9292984	93.67037964	96.42516327	100.6607971	102.9697495	102.2510071	100.8964691	104.037323	104.952507		
Eswatini	SWZ	40.35935974	38.48228836	39.12900925	47.84619904	53.26742172	56.7264595	58.85424042	57.99074173	58.00947952	57.00299835	58.44972992	59.25925827	61.63751984	63.46352005	63.89720154	64.59201813	65.27948761	63.56811142	67.11115265	65.17154694	66.00882721	63.66712952	64.34587097	62.83533859	63.92630005	66.12254333	63.38676071	64.95010376	65.45857239	63.09020996	63.17264175	60.02931976	64.30271149	63.43278885	65.37113953	68.75567627	68.30986023	70.54157257		71.36441803	76.48851013	75.89785004	77.17137909	77.49684143	77.69716644	81.46920013	85.71521759		
Sint Maarten (Dutch part)	SXM																																																	
Seychelles	SYC	86.52174377	98.58357239	108.803299		107.5933075	107.5757599	107.8381805	106.4150925	110.5853119		100.3676529	93.93563843	92.76808167	101.1278229	98.10845184	97.96437836	108.0562668	105.4707413	89.6120224	91.93154144		104.2321625	94.24019623	96.39752197	91.68766022			99.87294006	102.8097076	102.4390182	100.6426697	106.0052185	107.1428604	107.5999985	104.0485764	115.0417786		112.4633408	112.6315765	106.6153793	108.5803375	115.5088882	108.1125793	108.7542114	116.1290283	121.4889984	123.5679169	109.0332794	
Syrian Arab Republic	SYR		35.40468979	38.73159027	40.05781174	45.12329102	47.62612915	51.67123032	55.43339157	58.49583817	56.90937042	56.96335983	59.83124924	64.57576752	67.65515137	71.12017059	75.09175873	78.31903839	79.28618622	79.82026672	84.84205627	84.59757996	86.36807251	90.77773285	83.11525726	85.43515778	85.80384064	88.01019287	87.29425049	87.60179138	88.18318939	87.93026733	89.48542023	91.38343811	105.0747681	106.101387	108.0533371	108.5949402	105.9651413	104.6105881	103.7282715	103.5394363	107.7213974	108.6382217	65.48248291					
Turks and Caicos Islands	TCA																																																	
Chad	TCD							4.928209782	4.606609821											3.908829927	4.788730145	6.342919827	7.100349903			8.362330437	6.577030182	7.167349815	7.704400063		11.25699997	12.70032978	14.43457985	16.52243042	20.31883049	22.67034912	20.3733902	20.45049095			22.77684021	23.22647095	26.16082001	26.50997925	29.4497509		30.13250923	33.60189819		
East Asia & Pacific (IDA & IBRD countries)	TEA																										91.20471954	87.98748016	86.97115326	88.20007324	89.40940094	90.99806213	92.71971893	91.94917297	91.61486816	91.23032379	90.79099274	90.25678253	93.63381958	99.18997955	101.0379105	102.0963211	100.6380768	100.8496017	99.29628754	94.95043182	92.45303345	95.04482269	97.11837006	
Europe & Central Asia (IDA & IBRD countries)	TEC																							95.54888916	94.98827362	94.54411316	93.63787079	93.41015625	93.62927246	93.52391052	93.25956726	93.090271	95.18939209	96.16220093	95.56369781	96.57111359	97.43054199	95.70722198	94.54290009	95.20027161	96.38260651	96.92961884	98.11367798	97.42085266	97.97486115	97.81922913	98.93119812	97.64237976	97.85774994	
Togo	TGO		13.0049696	16.31710052				22.86459923		30.73464012	31.82095909	33.19535065	31.17651939	30.65823936	30.17864037	25.39179993	20.02618027	20.56595039	19.49420929	24.00962067	18.63216019	22.93684006	23.27737045	24.04373932		18.67077065	26.21170044	30.12937927			39.80852127	48.34584045	55.52132034		59.43254852	62.23191071	62.05469894	62.31121063		55.83536148	55.83493042	61.12228012	63.01549911	66.75051117	71.39437866	77.77359772	78.49954987		86.72145844	
Thailand	THA						32.95291901	35.34339905	35.9963913	37.37905121			69.67675018																		87.70017242	84.29488373	86.24491119																94.0586319	
Tajikistan	TJK																																								95.1190033	98.65786743	99.74690247	95.1462326		96.90438843	98.13275909	92.03060913	91.99359894	
Turkmenistan	TKM																																																	
Latin America & the Caribbean (IDA & IBRD countries)	TLA					82.61283112	82.98574829	83.67903137	85.31767273	85.53987885	86.52281189	87.81674957	88.51394653	89.11485291	89.90836334	90.81578827	90.50569153	91.05007935	92.02590179	92.31796265	92.35894012	93.34525299	92.71523285	94.68982697	94.88273621	95.1348877	95.56082916	96.08508301	96.72505188	97.24815369	97.42989349	98.38526917	98.26013184	100.2603302	99.19965363	97.31030273	98.18289185	99.20130157	100.1169968	99.84465027	99.61795807	99.49060059	99.60022736	100.4772568	100.2724915	100.5257034	99.42749023	99.08795166	98.76622009	
Timor-Leste	TLS																																							76.06336212	66.80684662	67.60973358	74.58360291	83.08634186	92.64035034	98.11826324	104.8535614	97.60102844		
Middle East & North Africa (IDA & IBRD countries)	TMN	34.25983047	34.24505997	34.54238892	36.49911118	38.57461166	41.40851974	43.48223114	45.89485168	45.19683075	42.83774948	47.42446136	51.08501053	53.00738907	55.05619812	57.97800064	62.5933609	62.39577866	62.92510986	64.12284851	64.89357758	67.29972839	68.59436798	70.52078247	72.30545044	72.91552734	75.13088226	75.79107666	76.30725098	76.75868988	77.26528168	76.46904755	78.43714905	79.51786804	80.3567276	85.9366684	87.07951355	82.77514648	84.16188812	86.34931946	86.32975769	88.4803772	89.45954895	90.69371796	87.69200897	87.51219177	86.88314819	86.45104218	86.73207092	
Tonga	TON								79.98500824	95.28024292	109.044487		126.7616806	108.60215		114.2222214	95.41040802	101.2623978				119.8412704	94.53925323		117.8484116					108.6956482	110.8310013		103.9552917				108.0833282	105.96138						101.5926208	106.4623032					
South Asia (IDA & IBRD)	TSA	30.27268028	30.43334961	31.00061989	31.35436058	31.71276093	32.81084824	33.47050095	34.1705513	35.66944122	36.96094894	38.33171844	39.77128983	41.17145157	42.64537811	44.15993118	45.64315033	47.21316147	48.77296829	50.19527817	51.52793121	52.7940712	54.06018829	55.33467102	56.58253098	57.86526871	59.15525055	59.11061096	59.0760994	59.04568863	59.07051849	61.59672928	63.30516815	66.21717834	72.51023865	75.25563812	78.12715912	80.75380707	83.51602173	85.94837952	87.90808868	87.73246002	87.33235168	90.89865112	93.77658844	95.32440186	95.9673233	95.26454163	95.87313843	
Sub-Saharan Africa (IDA & IBRD countries)	TSS			39.03853989	39.58784866	40.13354111	40.95571899	41.65682983	42.82836914	44.14374924	45.80319977	46.54024887	47.70920181	48.47826004	49.23067856	51.34006882	49.47739029	49.54021835	49.08287811	48.36040878	47.38788986	48.05950165	48.64126968	48.26511002	49.07553864	48.33858871	48.40052032	48.90816879	48.86917877	48.72964096	49.10932922	49.21603012	50.57175064	51.62533951	52.72990036	53.58660126	55.74066162	58.27434921	58.50046158	60.09656906	63.38304138	63.87350845	63.89262009	65.28215027	65.75579834	66.20588684	66.64572144	66.71389008	66.85907745	
Trinidad and Tobago	TTO													113.9238281			92.8868866			99.60930634			102.9549026	101.2931366	97.79650879			89.41898346	91.99334717		101.5366287	94.55110931	87.93717957		89.95282745	96.135849	93.62663269		95.97781372	93.21827698	95.83905029	95.04267883								
Tunisia	TUN				42.51163101			49.14514923	52.28953934	54.58414841	46.50643921	48.05273056	64.30249023	51.00542831	53.23115921	57.32234955	58.93164825	62.41096115	63.71076965	64.57234192	69.14186859	74.9896698	69.42835999		70.11992645	77.08763885	86.93453979	85.21987152	87.50850677		86.85096741	85.80789185	87.58049011	92.96534729	96.96920013	100.8474197	103.8828964		101.7797394	91.90363312	89.95018005	98.8431778			97.23763275	100.2302322	103.5857468			
Turkey	TUR															80.7171936	83.74749756	91.35832214	90.2022934	102.83815	88.45134735	89.44590759	91.76148987	97.2703476	90.69745636	90.85369873	89.57888031									94.01895142	98.65393066	95.68264008	94.53159332	96.54373932	97.61405945	98.20459747	100.9567184	98.81208801		90.89800262	91.80975342			
Tuvalu	TUV																																108.2568817	101.9230804	104.629631	106.25	110.3448334	109.2436981								108.510643	123.4042587	98.94737244		
Tanzania	TZA						26.06282043	28.38528061					66.40850067	77.7428894	84.98806763	115.2034912		70.76618195	68.92682648	63.89448166	47.06241989		63.56341171	54.64775848	57.5001297	55.21763992			59.07846069	48.62562943	58.63066864	50.19087982	55.7626915	59.48155975		56.26245117	51.89693069	68.12261963	77.57968903		98.79782104	88.59500122		81.16261292	75.7698822			61.34495926		
Uganda	UGA													28.28964996				28.6966095															53.56789017	56.67036057	56.31777954	53.48189163	52.83469009		50.06932068	55.3783493	72.46327209	54.5968399	52.26749039	53.50130081	53.56542969	57.2800293		53.49248123	52.02080917	
Ukraine	UKR																								98.83522797	95.97589874					99.54911041	96.00357819	98.97120667	101.1932983			117.3424988	103.9668121	100.3797379	97.85845184	94.55239105	96.07759094	96.83045197	98.41990662	104.7862396	104.37603				
Upper middle income	UMC																								94.39057159	95.37104797	93.26880646	90.94197845	90.33174133	90.96227264	91.42723846	92.27243805	93.49778748	93.73773193	93.07037354	93.20555115	93.37846375	92.33889008	94.8483429	99.4258194	100.4615021	100.5402985	99.39386749	98.77780914	97.88970184	94.30545807	92.16734314	93.82276917	95.22341919	
Uruguay	URY					69.46623993		68.94728088	71.83074951	70.96243286	71.21016693	74.53118134					88.95546722	91.2167511	94.55509186	94.42527771	94.58239746	97.13690948	97.35549164	94.97714996	96.92211151	97.56430054	95.95213318	96.62880707	97.36894226	94.75984192	97.62779236	99.71936798	96.94335175	97.43167114	93.50669098	92.83669281	97.42639923	100.7723465	105.5978622	108.045929	106.3811493	104.0514374			102.2630463	103.6441116	102.5573273	101.8314438		
United States	USA																																																	
Uzbekistan	UZB																																100.2903366	101.3959885	96.99559021	95.07998657	96.61711884	98.36377716	96.03291321	94.98416138	91.46611023	91.29566956	91.50894165	92.19428253	95.46959686	95.44685364	97.28972626	95.82026672	97.02275085	
St. Vincent and the Grenadines	VCT																																		99.73094177	114.1304321				104.8295517		91.5860672	93.28726959	97.85276031	103.6842117	98.81210327	98.56986237	97.89823151	87.13968658	
"Venezuela, RB"	VEN																			83.45881653	84.21820831		86.81820679	90.33934021	89.17018127			84.87355804	83.93701172		83.65428162	84.89198303	86.34824371	92.54142761	90.03531647	90.48239899	92.66423035	96.52683258	97.75894165	94.57984161	94.69255829	93.35102844	94.96643829	96.35331726	96.39057159	96.70596313	95.42971802	92.36461639	89.37787628	
British Virgin Islands	VGB																																																	
Virgin Islands (U.S.)	VIR																																																	
Vietnam	VNM																														96.25865173	96.6414566	101.9461136	99.00257874	97.50076294										99.16503906	108.1330414	103.7719727	105.0030289		
Vanuatu	VUT																							82.03045654		72.6033783				96.76685333		94.40248871	105.8027878			90.20893097			85.72548676	84.37258911	87.0748291	86.75198364			97.76429749					
World	WLD			69.79277802	70.24385834	70.40660858	70.9093399	71.35713196	72.1890564	72.67214203	73.12787628	74.16680908	74.8261795	75.09510803	75.55893707	76.5069809	76.83229828	76.96627808	76.81314087	76.79219055	76.37480927	76.75067139	76.92803955	76.62782288	77.40608215	77.92658997	77.41612244	76.64852905	76.46260834	76.91822052	77.35897064	78.52252197	79.74086761	80.32318878	81.70781708	82.35025024	83.18882751	83.73928833	85.38423157	87.57048798	88.95057678	89.19786072	88.72360229	90.01624298	90.23983765	89.68660736	89.29878235	89.33734131	89.89008331	
Samoa	WSM																														89.83293915	95.45664978	94.99311066						111.2084885		101.2927094	106.3937378	106.8807297	99.86319733		98.05136871	105.0129623	103.5184402	103.2391968	
Kosovo	XKX																																																	
"Yemen, Rep."	YEM																														33.60940933		37.46627045	38.61474991	42.40671158	43.10628128	44.98503113			50.61978149		54.09394073		59.45595169	60.74546051			63.89894104		
South Africa	ZAF																						77.72254944							90.13356018	85.13247681	85.42269897		91.7023468	94.62030029	97.0530014											82.65084839	82.290802		
Zambia	ZMB			50.40808868	52.85018158	56.29261017	58.06381989	58.72676849	61.8758316	67.35428619	67.08631134	67.47210693	69.51441193	71.40973663	73.02256775	75.58161926		77.5701828												57.83171082	55.44374847	54.09429932		53.2181282		64.23754883	67.97168732	76.50939178	79.78256989	83.56841278	78.40733337	99.93936157		86.37757874	77.59140778					
Zimbabwe	ZWE															76.16110229															90.82637787		89.90866852	84.33364868	82.77455139									89.22795105	89.67816162					
